""	"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"pbqd"	"pbQC61"	"pbQC62"	"pbQC63"	"pbQC64"	"pbQC65"	"pbQC66"	"pbQC67"	"pbQC68"	"pbQC69"	"pbQC70"	"pbQC71"	"pbQC72"	"pbQC73"	"pbQC74"	"pbQC75"	"pbQC76"	"pbQC77"	"pbQC78"	"pbQC79"	"pbQC80"	"isotopes"	"adduct"	"pcgroup"
"227"	146.046192898456	146.046111107433	146.046505653806	1314.685	1308.55	1317.15	20	20	2769944.25	2839252	2870541.75	3869670.25	3733631.25	3164563.25	2910117	2743616.25	2765955	2874660.75	2733667.75	2790845.75	2833756.25	2872799.5	2714284	2803772.75	2831310.25	2955502.75	2916195.75	3026004.75	""	"[M-H]- 147.054"	"24"
"228"	146.966159788986	146.966042182704	146.966280181792	811.004	801.739	826.338	10	10	8379.2998046875	9571.84375	12069.0615234375	10594.517578125	13418.23828125	17447.982421875	11512.44140625	21682.72265625	21893.576171875	21284.6328125	26999.205078125	31319.60546875	32685.6875	28950.111328125	36393.10546875	35262.828125	37873.8984375	23967.140625	38621.09375	25219.759765625	""	""	"388"
"229"	147.030228275397	147.030111866541	147.030629758683	1375.215	1372.52	1379.29	20	20	544832.125	512910.625	573767.125	1112254.625	817152.125	769178	772950.5	623799.5625	610541.625	561696.75	439517.53125	499544.71875	524171.4375	565654.8125	503673.75	504172.78125	531934.5625	529769.3125	536976.5	548294.125	"[10][M]-"	"[M-H]- 148.041"	"42"
"230"	147.030257283162	147.030073286861	147.030661797506	1408.785	1404.5	1415.18	20	20	235890.5	242989.140625	252472.203125	277917.21875	279230.09375	265895.6875	267706.625	324829.03125	365903.71875	335965.5	442240.96875	402846.15625	415469.34375	369950.0625	411020.25	398213.3125	391441.15625	378631.5	395031.4375	404022.65625	"[11][M]-"	""	"38"
"231"	147.030125680185	147.029967734193	147.030303184225	1043.915	1039.51	1045.72	14	14	49288.7265625	48072.703125	30620.966796875	37617.578125	29874.529296875	34977.7109375	35342.296875	36068.92578125	33756.6015625	38024.73828125	31950.318359375	32803.88671875	34203.875	33300.65234375	33952.859375	33258.26953125	33808.76953125	31514.755859375	35305.2734375	32060.609375	""	"[M-H-CO2]- 192.029"	"26"
"232"	147.030398711126	147.030308890024	147.030537188999	1295.63	1289.68	1298.92	13	13	133521.0625	116599.9609375	99104.5546875	168227.140625	81193.78125	113264.78125	94007.671875	94033.671875	149626.359375	76884.78125	73371.34375	151740.578125	162063.625	148992.75	36197.25	158698.28125	32490.658203125	171654.484375	31456.005859375	173491.5	""	""	"234"
"233"	148.03363387972	148.033422482662	148.034079874518	1374.965	1372.52	1379.29	20	20	28913.9375	27420.8359375	32499.53515625	60466.0859375	45860.5625	45904.203125	46492.9609375	37508.80859375	40208.5703125	32318.994140625	28338.42578125	29100.935546875	29185.455078125	31514.7890625	27805.423828125	27935.322265625	32379.62109375	31421.302734375	30068.580078125	34709.3671875	"[10][M+1]-"	""	"42"
"234"	148.033541274598	148.033417178228	148.033990206064	1408.545	1405.76	1415.18	12	12	14941.16796875	14616.232421875	13469.0791015625	16344.9501953125	18585.427734375	16319.2041015625	17397.365234375	20158.779296875	22902.970703125	21120.9921875	28470.978515625	22367.998046875	25947.455078125	23133.998046875	23664.580078125	26373.138671875	24020.076171875	22812.7890625	25255.732421875	24584.17578125	"[11][M+1]-"	""	"38"
"235"	149.045832532927	149.045647620722	149.046020889008	1252.78	1246.63	1256.87	15	15	20040.267578125	20485.32421875	20638.34765625	20846.669921875	19230.412109375	17987.00390625	21640.048828125	17844.888671875	20380.748046875	18020.0078125	19260.96875	19994.6015625	20579.955078125	23524.423828125	17294.78125	18730.1953125	16446.708984375	19506.19921875	17474.427734375	18120.59375	""	""	"393"
"236"	151.026406579901	151.026319243835	151.02685012966	1058.935	1051.86	1062.12	20	20	1834932.5	1741291.75	1734355.125	2038292.875	1609348.5	1706961	1854575.125	1492433.5	1665943.875	1792493.125	1530201.875	1789662.5	1754591.875	1796369.5	1553705.375	1579205.375	1590930	1765607.625	1701756.25	1883144.125	"[12][M]-"	""	"33"
"237"	152.029240800524	152.02911477495	152.029629605929	1058.28	1051.86	1062.11	18	18	106728.4296875	103051.140625	104297.921875	123101.2890625	100753.5703125	103444.921875	107902.6640625	88456.140625	98086.6171875	107937.5390625	87590.9296875	104838.3671875	104664.8046875	103285.28125	91799.2578125	88862.8828125	94865.6484375	103344.90625	101618.8828125	108044.2734375	"[12][M+1]-"	""	"33"
"238"	152.986726381612	152.986337397541	152.987074787245	1454.44	1453.14	1462.21	17	17	12392.3115234375	11203.955078125	12504.2001953125	19368.8515625	19131.55078125	15404.404296875	16455.794921875	14866.0146484375	13736.31640625	16895.54296875	19127.166015625	20723.033203125	19495.8828125	18875.220703125	17569.287109375	18960.619140625	18579	18735.173828125	17454.03125	19638.794921875	""	""	"245"
"239"	153.03022527999	153.029951406107	153.030815130996	1085.68	1080.57	1091.1	12	12	96631.765625	81979.7890625	77730.4609375	104000.671875	71726.1171875	60584.61328125	10470.66796875	50173.97265625	10719.904296875	10804.177734375	8697.5009765625	9136.05859375	10558.4765625	10311.0205078125	10194.0029296875	11778.6806640625	11488.22265625	15409.4033203125	46097.4765625	12722.3310546875	""	""	"207"
"240"	154.062741011884	154.062571338676	154.0635084183	1292.99	1285.77	1295.13	20	20	324621.03125	367506.5	360125.28125	418794.6875	376948.46875	399619.46875	421680.59375	407216.5625	449448.84375	450237.3125	438357.75	435464.625	456786.90625	449720	426304.5	431426.3125	471010.6875	502994.125	425999.4375	472911.46875	"[13][M]-"	""	"22"
"241"	154.062246222647	154.06216745171	154.062485528798	1364.94	1359.43	1366.96	17	17	95015.390625	84432.984375	77034.1015625	80621.2265625	73534.5390625	62010.890625	64831.75	52949.16796875	66207.0546875	64233.6328125	50464.95703125	57377.6796875	51298.17578125	49332.51171875	47006.69921875	40859.46484375	38123.11328125	46922.12109375	40897.33984375	43357.07421875	""	""	"44"
"242"	154.915624895194	154.915449286852	154.91573407484	1693.12	1681.29	1708.7	13	13	72986.4140625	58405.47265625	69192.875	90005.484375	63902.9140625	157023.78125	163470.140625	134095.984375	87833.90625	172474.265625	144712.234375	119271.484375	147805.25	80592.640625	192820.390625	150268.0625	168067.046875	112532.4375	120569.2890625	19754.81640625	""	"[M-H-CO2]- 199.913"	"66"
"243"	154.947388021731	154.947254361696	154.947699629328	1758.89	1754.82	1776.34	13	13	1392.53979492188	1599.10009765625	2837.67358398438	20005.1875	4184.72998046875	4637.9052734375	38220.5703125	9957.72265625	11174.8046875	124464.2265625	14267.9482421875	46156.87890625	13616.205078125	16277.5947265625	16616.6953125	18119.78515625	19087.16015625	7772.77783203125	19550.21875	25090.884765625	""	"[M+Cl]- 119.98"	"81"
"244"	154.947562366998	154.947460750182	154.947822391359	1528.64	1526.85	1533.66	12	12	1831.27124023438	2238.60693359375	4019.97021484375	3046.00512695312	5279.8037109375	7202.68798828125	7769.89013671875	11889.876953125	14105.544921875	16928.208984375	18433.849609375	18757.990234375	22776.001953125	27484.896484375	28460.91796875	31278.921875	39200.06640625	40553.4453125	40661.84375	46232.73828125	""	"[M-H-H20]- 173.967"	"77"
"245"	154.947456036375	154.947405163031	154.947826165156	1372	1367.6	1381.21	13	13	2548.22119140625	2642.82055664062	4473.03466796875	3040.02807617188	4824.5107421875	6848.88427734375	8790.7890625	10810.1396484375	13881.095703125	19355.32421875	17878.154296875	21837.8828125	21076.25	24840.12890625	29354.86328125	30656.578125	32647.4375	35531.15234375	33847.60546875	37694.28515625	""	"[M-H]- 155.955 [2M-3H]3- 233.932"	"275"
"246"	155.065699215924	155.065581490678	155.065860207343	1291.78	1287.63	1294.92	16	16	24472.57421875	28683.65234375	28859.2578125	35622.25	28017.599609375	31619.19921875	32843.53515625	32080.2421875	33125.5234375	35438.140625	33793.90625	38921.46875	37149.96875	35046.546875	34708.55859375	34075.0859375	34774.26953125	36638.70703125	33460.15625	32223.9375	"[13][M+1]-"	""	"22"
"247"	156.914018279799	156.913847123677	156.914143114375	1690.68	1672.06	1708.7	13	13	11514.525390625	9838.0810546875	11433.326171875	16023.732421875	11100.7587890625	23449.015625	25222.92578125	21811.013671875	15269.7568359375	26476.46484375	22668.55859375	17648.9375	21708.408203125	12120.77734375	31230.751953125	24771.072265625	26003.640625	17692.126953125	16836.4453125	2144.23510742188	""	"[M-2H+K]- 119.965"	"66"
"248"	157.050880297272	157.050724696388	157.05120713991	1357.59	1352	1361.3	20	20	17313.05078125	19709.5390625	19218.359375	21226.419921875	17641.22265625	23074.595703125	19641.193359375	23726.083984375	25166.044921875	29939.611328125	25946.76953125	23559.7578125	24882.53515625	27292.357421875	24698.55859375	23232.173828125	26296.771484375	22589.43359375	27194.5234375	24434.509765625	""	""	"23"
"249"	160.949569829065	160.949454071077	160.94964083592	1693.12	1681.29	1706.09	13	13	73359.390625	70178.4765625	72668.828125	90205.8515625	70268.828125	127211.3359375	124876.8984375	105468.46875	78801.7421875	120872.53125	106403.578125	92754.078125	108604.7578125	74145.2109375	135667.484375	116257.7265625	122981.09375	93703.546875	94001.9609375	3424.01782226562	""	"[3M+2Cl]2- 83.9882"	"66"
"250"	160.997180349345	160.996855251213	160.997442074129	1853.48	1851.28	1855.55	17	17	1998.47766113281	1751.76171875	1479.5517578125	6467.61669921875	6576.0048828125	8132.06689453125	8052.54345703125	8198.9326171875	7045.06884765625	8213.58203125	9043.013671875	9055.390625	8795.4677734375	10567.447265625	9380.5380859375	10475.767578125	10888.458984375	9396.5126953125	10502.791015625	10980.5830078125	""	""	"2"
"251"	160.997251245704	160.997088479998	160.997502818047	1816.58	1810.98	1820.5	17	17	1907.53552246094	1663.63134765625	1328.01135253906	7636.169921875	8677.0380859375	8792.333984375	8964.705078125	10132.2802734375	10302.80859375	10786.3466796875	10684.2275390625	11562.8857421875	12669.25390625	12250.490234375	11806.3447265625	12468.501953125	12593.953125	13320.9638671875	11851.3388671875	12621.3828125	""	""	"102"
"252"	160.997359915533	160.997029707404	160.998288844285	1777.705	1769.12	1782.41	16	16	6436.27099609375	5544.32275390625	5952.04296875	9026.755859375	9849.208984375	9661.4873046875	10176.40234375	9900.2880859375	10008.18359375	10659.923828125	11271.1318359375	12783.173828125	11956.0654296875	11806.3681640625	11183.697265625	11097.5390625	11828.8759765625	13066.78515625	12258.328125	14468.044921875	""	""	"116"
"253"	161.045746725831	161.045611595817	161.046065901734	1372.91	1365.58	1375.18	16	16	63749.67578125	59680.55078125	61901.01953125	60956.20703125	59328.74609375	53682.76953125	46712.6171875	42346.1171875	41963.05078125	40623.17578125	39524.16015625	38120.21875	39404.84375	39475.0390625	41104.34375	40073.55078125	39368.671875	42480.2265625	39609.2109375	41468.15625	""	""	"42"
"254"	161.046694324337	161.046369095825	161.049007251731	1294.05	1289.68	1301.99	16	16	63479.8671875	56993.8671875	63314.83203125	89296.078125	84015.5234375	72766.7578125	64754.703125	54650.1484375	47821.01171875	52438.05078125	48446.96875	57196.921875	48903.640625	59014.37890625	53089.703125	58748.3984375	57865.03515625	59137.921875	48329.7734375	59235.0703125	""	"[M-H-H20]- 180.066"	"22"
"255"	162.948632235432	162.948247905222	162.948777812425	1688.15	1672.06	1708.7	14	14	7192.68017578125	6520.044921875	6960.69482421875	7966.99609375	7386.91015625	10836.1640625	11633.3955078125	9369.4912109375	6911.2802734375	10400.0517578125	10030.6591796875	7485.3173828125	11180.4228515625	7645.18408203125	11064.703125	10497.2197265625	11646.416015625	8232.150390625	8183.04833984375	0	""	"[M-H]- 163.956"	"66"
"256"	162.96017736796	162.960068749527	162.960258294106	1585.125	1580.8	1589.28	14	14	37801.89453125	38136.8828125	32464.91015625	27399.734375	26744.76171875	53110.58984375	51150.82421875	50523.53515625	45782.4453125	50535.53125	61558.31640625	48922.34765625	46185.91796875	42580.125	57748.95703125	58628.7578125	49308.625	57134.140625	43726.70703125	945.39501953125	""	""	"41"
"257"	163.025073671012	163.024766657411	163.025360342282	1408.605	1406.69	1411.64	20	20	29718.470703125	31322.3125	36355.05078125	55747.3359375	47830	46099.89453125	40284.84765625	32041.70703125	28070.40234375	34157.87109375	27353.080078125	32587.240234375	32170.447265625	35217.66015625	30784.42578125	35258.6640625	33873.9453125	40729.3984375	37185.25390625	40937.20703125	""	""	"38"
"258"	163.025282108159	163.025189856591	163.025369872133	1172.79	1170.19	1174.88	20	20	349709.96875	424691.0625	549175.25	783758.375	798259.375	783968.5625	711519.125	750868.75	778084.9375	425929.59375	509252.875	515243.03125	533236.375	536258.6875	564210.375	561396.6875	563293.125	552444.375	587273.5	569697.9375	""	"[M-H]- 164.033 [2M-3H]3- 246.05"	"51"
"259"	164.035460500161	164.035294081548	164.035677031323	1825.555	1810.43	1839.13	16	15	0	0	0	11088.734375	12098.77734375	12214.451171875	12320.4150390625	13444.8916015625	13484.5693359375	12657.515625	12791.859375	15058.0615234375	15459.2177734375	13832.484375	19807.369140625	14429.6064453125	14210.244140625	17436.3125	19472.015625	16241.3837890625	""	""	"71"
"260"	164.072068049909	164.071958223992	164.072161849778	926.8025	918.6	933.417	20	20	825235.9375	710285.1875	654456.3125	709173.125	640770.0625	551630.5	516819.65625	492171.1875	482273.875	413660.53125	432160.34375	413390.90625	423963.09375	465765.125	426349.3125	427182.90625	417252.5625	426383.75	427851.78125	417742.375	""	"[M-H-C6H10O4]- 311.146"	"36"
"261"	165.019895368588	165.019595691368	165.02047570605	1289.535	1283.53	1291.56	18	18	84589.953125	77573.8203125	82340.4921875	117140.109375	84782.6953125	76400.734375	68912.4765625	64284.05078125	66241.5	63671.41015625	64717.8671875	63324.93359375	62663.38671875	68863.640625	64055.0625	68844.6875	67446.46875	64855.51953125	67559.7265625	70246.3359375	""	"[M-H-CH4]- 182.061"	"22"
"262"	165.040773209546	165.040520801385	165.041597437589	1248.68	1244.58	1250.75	20	20	108565.2421875	90161.03125	89494.8046875	117173.90625	95517.5234375	79204.6171875	67167.8359375	61846.4609375	62642.8046875	56811.60546875	54416.78125	53590.9296875	57733.57421875	54095.6171875	58407.66015625	55881.328125	62670.859375	65068.03125	71122.53125	69974.7265625	""	""	"21"
"263"	165.040532875366	165.040394909435	165.040997400337	1199.47	1193.33	1203.57	17	17	70136.0234375	65717.078125	62302.51953125	67708.421875	60154.56640625	44954.8359375	34327.7890625	40879.04296875	33982.95703125	25819.1171875	31535.275390625	26179.060546875	25128.43359375	22638.251953125	27164.533203125	27029.615234375	26111.05859375	22751.82421875	20734.00390625	16863.984375	""	""	"212"
"264"	165.04105164242	165.040877092394	165.041173523365	258.931	249.657	269.205	14	14	14246.8935546875	39623.77734375	47021.2421875	73943.140625	103544.21875	115848.4453125	244805.53125	248419.609375	224091.921875	67917.5703125	89158.171875	93418.671875	110599.203125	135903.859375	174532.640625	202488.484375	216486.703125	367034.46875	283286.1875	419189	""	""	"248"
"265"	166.054462490023	166.054434755213	166.054627604039	198.869	196.849	199.728	17	17	127304.5703125	125701.9765625	130801.65625	132424.34375	119110.1953125	113904.4921875	113362.1796875	101393.7109375	112656.9140625	105476.1640625	98982.46875	101127.4375	101322.2265625	102169.5625	94358.4609375	97343.2109375	94981.0859375	92255.921875	94228.734375	98244.125	"[14][M]-"	""	"363"
"266"	166.054160919388	166.054047217048	166.054460519086	1381.95	1377.6	1384	11	11	52991.68359375	53065.73828125	53581.64453125	63965.29296875	55227.671875	57555.59765625	59612.046875	59265.07421875	66175.875	69066.7734375	61999.52734375	64758.4609375	66539.3046875	69905.1015625	67190.2421875	67953	71934.546875	62456.828125	71682.609375	68734.796875	""	""	"381"
"267"	166.0545841873	166.054483675562	166.055156298233	1293.81	1287.63	1297.37	11	11	66316.625	62747.203125	63923.63671875	64498.09375	62598.69140625	60069.6640625	65063.4609375	62020.69921875	64448.6171875	66442.140625	57293.828125	52939.359375	55289.60546875	62547.28515625	55189.21875	52934.109375	53381.1015625	55632.109375	54815.453125	55911.38671875	""	""	"231"
"268"	166.054301967612	166.054226908279	166.054423989484	1468.74	1458.69	1484.62	11	11	47143.55859375	45543.6171875	43471.01953125	42626.08984375	41542.25390625	42246.9453125	41179.09765625	42647.125	44678.87890625	41908.01171875	42886.94921875	42300.20703125	40558.2890625	41194.43359375	39521.2890625	39590.12890625	39908.5703125	39146.73046875	38375.546875	42027.59765625	""	""	"246"
"269"	166.957705743027	166.957579454859	166.95780200267	1584.97	1576.69	1587.53	19	19	228863.0625	242101.265625	202194.03125	180632.046875	170141.078125	244151.421875	240341.703125	236406.21875	225073.359375	231364.96875	249034.46875	224329.28125	215180.265625	211726.578125	245332.203125	260155.109375	231180.59375	211233.921875	197174.3125	1607.53601074219	""	"[M-H]- 167.963"	"41"
"270"	166.975409644114	166.975261662696	166.975464339985	1469.955	1466.23	1474.66	12	12	43027.64453125	46354.80859375	60873.93359375	213203.9375	102495.46875	182428.796875	271619	348736.46875	397867.1875	397343.71875	375363.40625	389203.71875	389728.4375	486563.03125	376380.875	394570.0625	406885.8125	396446	470123.03125	419423.3125	""	""	"62"
"271"	167.021478892252	167.021440227526	167.021587097254	1171.245	1164.63	1174.87	20	20	557205.75	523560.21875	504184.59375	525533.75	451794.5	419491.625	424330.5625	403387.75	407165.03125	448462.75	395742.03125	414126.46875	412823	429113.3125	410294.1875	399803.4375	411497.15625	437439.84375	430784.625	492889.59375	""	"[M+Cl]- 132.049"	"51"
"272"	167.057430758321	167.057304568746	167.0576843258	198.3815	196.928	201.679	10	10	9904.2041015625	9284.22265625	10711.6005859375	10174.5234375	8612.3828125	9161.6865234375	8801.2607421875	7673.87548828125	8065.55908203125	8222.9248046875	8293.341796875	7842.94580078125	7753.71337890625	8080.744140625	6668.18994140625	7543.80078125	7276.84375	6924.8193359375	6962.06396484375	7548.830078125	"[14][M+1]-"	""	"374"
"273"	169.098351743517	169.098280987104	169.098456225435	993.175	984.21	998.9	16	16	15946.8408203125	17862.5859375	18358.85546875	20087.380859375	18650.28515625	20882.33203125	17756.33984375	18333.048828125	21769.2109375	22039.017578125	24160.62109375	23297.044921875	26583.240234375	23758.845703125	23733.1328125	25188.943359375	24357.080078125	26000.751953125	24663.990234375	20900.509765625	""	""	"353"
