""	"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"pbqc_test_data"	"pbQC001"	"pbQC002"	"pbQC003"	"pbQC004"	"pbQC005"	"isotopes"	"adduct"	"pcgroup"
"270"	147.030088966454	147.029968575017	147.030166615357	1441.09	1439.58	1441.79	5	5	1225897.375	1118634.875	1166244.5	1091180.375	543605.125	"[9][M]-"	"[M-H]- 148.04"	"33"
"271"	147.029993475487	147.029833895234	147.030123409101	1482.79	1482.64	1485.41	5	5	142773.109375	176557.4375	156674.8125	189330.453125	244719.640625	""	""	"71"
"272"	147.030275684793	147.030237073895	147.030323037061	1379.19	1376.03	1381.62	4	4	102054.828125	83626.9375	78188.625	63492.3828125	131455.453125	""	"[M-H-CO2]- 192.026"	"29"
"273"	148.033625080066	148.033215490762	148.033830395458	1441.09	1439.58	1441.79	5	5	62511.75390625	61549.44921875	62037.17578125	59324.765625	29666.4453125	"[9][M+1]-"	""	"33"
"274"	148.04398608584	148.043916432528	148.044019406086	1117.71	1115.66	1120.22	5	5	536014.5625	386914.71875	334936.15625	279452.40625	196989.734375	""	""	"59"
"275"	149.04596769763	149.045906340779	149.046131081826	1109.5	1105.85	1112.51	5	5	45156.59765625	41993.1171875	36069.7421875	30233.158203125	23636.240234375	""	""	"80"
"276"	149.045809987849	149.045636809811	149.045891518122	1334.88	1332.86	1341.82	5	5	27327.845703125	28350.794921875	29687.96484375	24963.931640625	17378.708984375	""	""	"60"
"277"	151.026292034616	151.026145369309	151.026359636641	1124.04	1121.81	1126.07	5	5	2045191.25	1841557.125	1681016	1493979	1383715	"[10][M]-"	""	"36"
"278"	152.029155254639	152.028988409767	152.029168880604	1124.04	1121.81	1126.07	5	5	117213.9140625	114911.71875	101058.2109375	87680.2578125	81692.59375	"[10][M+1]-"	""	"36"
"279"	154.062195084474	154.062044790236	154.062203576151	1436.77	1435.48	1439.47	5	5	91087.09375	102236.1640625	83075.8359375	60553.7734375	121011.8671875	""	"[M-H-CH3]- 170.102"	"33"
"280"	154.062393631297	154.062219731494	154.062575960428	1375.49	1371.93	1378.63	5	5	322539.75	418744.09375	444077.75	396670.3125	241247.6875	"[11][M]-"	""	"29"
"281"	154.062009404795	154.061953568091	154.062141055595	1618.27	1613.85	1630.48	4	4	54052.203125	35257.30859375	27208.833984375	26129.458984375	21101.6484375	""	"[M-H-CH3]- 170.102"	"98"
"282"	154.061899202986	154.061868622005	154.062013271677	1555.93	1553.08	1556.45	3	3	40774.65625	30068.921875	26619.072265625	28643.083984375	37764.39453125	""	"[M-H-CH3]- 170.102"	"79"
"283"	154.915482880749	154.915425859116	154.915522897024	195.125	195.121	197.171	5	5	110077.25	94511.6171875	101897.4921875	101066.625	21518.1875	""	"[M-H-CO2]- 199.912"	"68"
"284"	154.915529825663	154.915465702271	154.91556504315	246.376	245.775	252.525	5	5	99224.1796875	71679.203125	84292.609375	82204.046875	14627.201171875	""	"[M-H-CO2]- 199.912"	"61"
"285"	154.915479760462	154.915414893458	154.915486319425	149.936	141.816	162.322	5	5	99238.1953125	89805.6640625	94785.0859375	83929.5078125	17033.33984375	""	"[M-H-CO2]- 199.912"	"69"
"286"	154.915478661623	154.915431371956	154.915488349008	308.906	306.99	324.284	4	4	93171.0078125	69552.2578125	76408.2734375	78311.875	12135.689453125	""	"[M-H-CO2]- 199.912 [M-H-HCOOH]- 201.915"	"234"
"287"	154.915466162472	154.915391129858	154.915495690868	760.973	756.873	765.072	3	3	80917.0078125	71991.15625	74897.9140625	80399.96875	16821.71875	""	"[M-H-CO2]- 199.912"	"86"
"288"	154.915509849886	154.915491593325	154.915598831165	605.158	601.058	609.259	3	3	79144.9921875	63324.73046875	73553.359375	37720.578125	1035.16931152344	""	"[M-H-CO2]- 199.912 [M-H-HCOOH]- 201.914"	"8"
"289"	154.915514405365	154.915465244676	154.915536783448	652.312	646.162	654.364	3	3	83069.734375	68440.0234375	73553.359375	75496.703125	1002.43609619141	""	""	"89"
"290"	155.065418526066	155.065214141273	155.065428179655	1374.09	1371.93	1375.49	3	3	23360.64453125	33630.078125	33747.76953125	30223.185546875	17065.578125	"[11][M+1]-"	""	"29"
"291"	156.91380036731	156.913685255697	156.913929776099	248.426	245.775	250.477	4	4	17047.49609375	11780.08203125	12557.841796875	14555.6572265625	2599.75170898438	""	""	"61"
"292"	156.913884101503	156.913746348607	156.91397141337	197.171	192.94	199.222	4	4	18859.30078125	15229.2646484375	16663.443359375	16199.716796875	3145.08618164062	""	"[M-2H+K]- 119.965"	"68"
"293"	156.913863860668	156.913814964621	156.913898857767	148.9925	145.916	160.177	4	4	15289.0458984375	13894.3583984375	14275.5947265625	15186.630859375	2914.53662109375	""	""	"69"
"294"	156.913850635494	156.913833829621	156.913864939212	305.831	305.09	311.982	3	3	15236.283203125	11964.3232421875	11448.01953125	11896.51171875	2774.99926757812	""	""	"84"
"295"	157.050716135077	157.05064664245	157.050953093201	1432.58	1432.22	1433.43	5	5	14254.2919921875	14088.7490234375	16414.0703125	16175.193359375	12950.306640625	""	""	"33"
"296"	160.949419061964	160.949204218814	160.949434186264	195.125	194.99	197.171	5	5	216150.140625	120388.859375	143062.6875	128041.375	21650.03515625	""	"[3M+2Cl]2- 83.9881"	"68"
"297"	160.949272462616	160.949144386016	160.949412117629	156.167	149.936	156.172	5	5	202387.96875	111647.7578125	125322.9140625	124465.734375	16677.90234375	""	""	"82"
"298"	160.949252366571	160.949173520318	160.949311507761	244.326	242.275	254.575	5	5	146812.75	67978.2890625	84322.7734375	87708.5390625	13793.7177734375	""	""	"61"
"299"	160.949109928052	160.949015433227	160.949192972968	1853.41	1852.85	1854.01	4	4	26263.49609375	32300.529296875	5069.525390625	7685.990234375	18740.185546875	""	""	"180"
"300"	160.949261905855	160.949206226065	160.949429299233	1787.855	1783.96	1792.04	4	4	63202.58203125	64505.24609375	16773.48046875	19237.33203125	13107.9765625	""	"[M-H]- 161.957"	"83"
"301"	160.94926313864	160.949191062339	160.949287750401	307.881	305.09	322.234	4	4	125960.1171875	67141.8828125	73828.9296875	77417.15625	28777.947265625	""	""	"84"
"302"	160.949357051975	160.949350246263	160.94935956923	756.873	754.822	760.972	3	3	137654.125	90477.1328125	92694.171875	96328.8828125	17591.931640625	""	"[2M-2H+K]- 62.0004"	"86"
"303"	160.997217655461	160.996635593568	160.997320161808	1789.61	1788.07	1792.04	5	5	7376.2421875	8186.0390625	7947.8173828125	8641.8935546875	7737.7333984375	""	""	"395"
"304"	160.996950050995	160.996705790102	160.99702824943	1853.39	1851.06	1854.01	5	5	6613.2763671875	7027.1416015625	6419.388671875	7800.58154296875	6583.9755859375	""	""	"2"
"305"	160.996989678187	160.996674903194	160.99721126641	1820.07	1818.89	1821.65	4	4	10192.1328125	9309.4326171875	9717.302734375	13589.283203125	10557.6943359375	""	"[M-H]- 162.002"	"103"
"306"	161.046821481874	161.046318494105	161.047241628752	1380.975	1378.08	1382.18	4	4	76389.7578125	86791.0859375	88407.3046875	83722.0078125	47232.98046875	""	"[M-H-H20]- 180.064"	"29"
"307"	161.045567447243	161.045431274428	161.045641813181	1439.585	1438.86	1444.13	4	4	42486.15234375	38539.06640625	37007.34375	32595.83203125	39635.66015625	""	""	"33"
"308"	162.948524952392	162.948335347847	162.948632238739	197.1005	195.122	197.171	4	4	18012.654296875	10245.28125	11737.74609375	12320.3330078125	2102.14990234375	""	""	"68"
"309"	162.948559806106	162.948555926566	162.948795455147	309.931	307.881	322.234	3	3	11686.3115234375	6249.703125	6490.33349609375	7117.5732421875	1102.36572265625	""	"[M-H]- 163.956"	"234"
"310"	162.960098099415	162.960017687778	162.960139911881	1682.59	1677.41	1696.01	4	4	39836.20703125	42677.6328125	8429.1240234375	40697.22265625	24818.07421875	""	""	"50"
"311"	163.02489212544	163.024635715458	163.024960195247	1468.18	1467.41	1468.29	5	5	33734.859375	34941.78515625	42498.85546875	45958.33984375	39543.734375	""	""	"132"
"312"	163.025060274738	163.02499275168	163.025106998648	1241.83	1238.67	1244.82	5	5	233978.890625	138498.34375	214267.625	264097.40625	90106.90625	""	"[M-H]- 164.036"	"58"
"313"	164.071878695355	164.071834437466	164.072024549489	992.753	992.644	1010.24	5	5	1185094.125	930817.375	761081.1875	600382.6875	389366.78125	"[12][M]-"	""	"48"
"314"	165.019370208113	165.019016549513	165.019684335868	1366.24	1365.78	1367.83	5	5	110779.1015625	68814.9765625	76175.515625	52677.49609375	17072.353515625	""	""	"90"
"315"	165.040485297806	165.040397188445	165.040601990905	1277.495	1275.57	1278.15	4	4	87943.90625	45378.44140625	60437.43359375	61447.41015625	10776.6494140625	""	""	"115"
"316"	165.040655900236	165.040442851299	165.040808892562	1330.79	1328.88	1332.93	4	4	116438.0078125	78582.0703125	83196.2890625	73448.3984375	14071.23828125	""	"[M+Cl]- 130.069"	"28"
"317"	165.075179208405	165.075084708066	165.075192250246	992.644	992.644	992.753	3	3	119526.6171875	96725.65625	79286.390625	67161.859375	45073.66015625	"[12][M+1]-"	""	"48"
"318"	166.054262710985	166.054134981002	166.054291732656	795.826	793.776	795.827	3	3	11776.423828125	14323.8251953125	15351.955078125	15223.44921875	56721.2734375	""	""	"462"
"319"	166.054306636085	166.054153543185	166.054381401929	195.0555	178.719	195.125	4	4	7382.5791015625	15911.220703125	13597.4853515625	15455.3173828125	43283.51953125	""	""	"68"
"320"	166.054345496792	166.054263641777	166.054350793879	1230.47	1230.46	1231.42	3	3	61659.25	55314.0234375	57889.15234375	58755.81640625	43860.9921875	""	""	"121"
"321"	166.054130452934	166.054002026621	166.054149389315	1553.84	1552.21	1554.4	3	3	19607.267578125	20587.337890625	20301.53515625	19403.98828125	21277.369140625	""	""	"381"
"322"	166.054237548618	166.05421689513	166.054315296867	1827.14	1826.61	1829.12	3	3	32984.0078125	29235.2109375	44409.328125	41140.69921875	36220.91015625	""	""	"65"
"323"	166.054318944423	166.054300070338	166.05433881305	1373.98	1369.94	1373.98	3	3	26109.4921875	30828.470703125	32148.2109375	33375.58984375	25709.681640625	""	"[M-H]- 167.063 [M-H-H20]- 185.071"	"29"
"324"	166.05430762369	166.054099917585	166.054366376724	1265.22	1263.27	1265.32	3	3	65402.2265625	57746.88671875	60232.7421875	62860.05859375	40326.84765625	""	""	"288"
"325"	166.054090026316	166.053969615967	166.054178210728	1509.97	1509.23	1511.34	3	3	23821.935546875	25869.17578125	26133.09765625	25941.849609375	24336.294921875	""	""	"373"
"326"	166.054003129683	166.053819702	166.054003426581	1443.69	1443.05	1443.69	3	3	36607.66796875	40530.83984375	41097.16796875	41831.07421875	30781.5078125	""	""	"135"
"327"	166.05422837807	166.054149106486	166.054307371818	963.942	959.841	964.12	3	3	24145.484375	29143.61328125	28970.1640625	28900.654296875	36190.88671875	""	""	"435"
"328"	166.054331566268	166.05421141026	166.054348108453	1082.85	1081.69	1086.95	3	3	35444.203125	33876.6875	34522.74609375	37111.7109375	39619.82421875	""	""	"276"
"329"	166.05446775947	166.054159847796	166.054490232075	1320.53	1320.49	1322.73	3	3	38630.984375	40248.82421875	40624.2109375	47867.625	37004.69140625	""	"[M-H]- 167.065"	"289"
"330"	166.054348000098	166.054293001173	166.054383501105	601.058	601.057	607.209	3	3	10082.9521484375	17278.744140625	15036.3291015625	6532.91552734375	5902.658203125	""	""	"8"
"331"	166.054181903144	166.053522552205	166.054315610196	698.4425	693.316	707.668	4	4	12610.435546875	20427.873046875	17065.236328125	20068.783203125	48222.14453125	""	""	"130"
"332"	166.054257143541	166.054162123512	166.054264335726	873.752	871.683	877.833	3	3	21694.548828125	26868.56640625	22114.33984375	22099.84765625	27347.16015625	""	""	"145"
"333"	166.054238684071	166.054195059222	166.054399066474	242.275	238.175	245.775	3	3	8252.3828125	15173.857421875	13884.9794921875	15829.236328125	34808.6328125	""	""	"475"
"334"	166.0541580937	166.054138340889	166.054241244337	135.666	133.615	141.745	3	3	5950.21044921875	8692.1005859375	8399.8056640625	7854.2265625	24675.625	""	""	"3"
"335"	166.054246293266	166.054229360579	166.05427653351	305.09	301.731	309.931	3	3	9800.5517578125	17684.373046875	17213.525390625	17313.126953125	42759.5	""	""	"84"
"336"	166.054386283169	166.054238452751	166.054439593262	1164.86	1156.61	1164.95	3	3	52677	44935.01171875	48509.390625	50529.34375	41427.7265625	""	""	"129"
"337"	166.054178787032	166.05409173562	166.054221544081	1724.66	1716.37	1728.66	3	3	33325.98046875	30691.2265625	35394.91015625	33541.37890625	33480.6171875	""	""	"53"
"338"	166.054214617876	166.054171132886	166.054300019685	920.887	908.587	921.016	3	3	21965.572265625	27270.69140625	25735.142578125	26198.58984375	34265.90625	""	""	"428"
"339"	166.054143119594	166.054102995036	166.054211410717	1646.82	1638.45	1654.08	3	3	19295.541015625	19812.453125	21425.712890625	18934.728515625	19907.9375	""	""	"328"
"340"	166.054248255412	166.054104686216	166.054282990546	736.371	730.219	748.672	3	3	10824.875	19954.5234375	13497.369140625	20025.3046875	54470.12109375	""	""	"125"
"341"	166.957493033125	166.957442898022	166.957657836194	1685.61	1677.41	1696.01	5	5	225813.875	224760.640625	64855.25	212138.828125	149110.875	""	"[M-H]- 167.963"	"50"
"342"	167.021236209859	167.021216554193	167.021257618654	1245.015	1244.82	1247.88	4	4	389924.28125	192762.140625	183406.46875	161877.84375	81020.078125	""	""	"58"
"343"	169.098233709605	169.098131944192	169.098286685024	1557.615	1555.22	1558.37	4	4	21377.28125	19395.576171875	20922	24218.48046875	29034.6015625	""	"[M-H]- 170.102"	"79"
"344"	169.098368169081	169.098278927901	169.098526821467	1338.395	1336.93	1341.05	4	4	6817.10009765625	11541.4697265625	11964.9892578125	11312.2998046875	14390.125	""	""	"335"
"345"	169.098227508355	169.097962071559	169.098336568261	1623.87	1618.45	1634.54	5	5	34856.1875	36372.08203125	37110.3359375	37928.12109375	36345.08984375	""	"[M-H]- 170.102"	"98"
"346"	169.098265527079	169.098166569505	169.098321246599	955.929	953.691	973.123	5	5	22514.564453125	25269.744140625	24087.703125	27150.0703125	37217.34765625	""	""	"271"
"347"	169.0982015323	169.098082616782	169.09832350077	1757.89	1745.06	1759.64	5	5	20657.408203125	22939.544921875	25959.1875	24651.927734375	22797.8828125	""	""	"107"
"348"	169.098266339672	169.097952899349	169.098421131192	1435.49	1434.67	1437.15	3	3	6595.376953125	6785.75390625	7461.00390625	6790.40234375	11957.0166015625	""	"[M-H]- 170.102"	"33"
"349"	169.098227211335	169.098116596112	169.098301888991	1068.06	1066.45	1082.53	4	4	25687.001953125	16339.3125	16327.1962890625	11395.388671875	17480.900390625	""	""	"346"
"350"	169.0982779822	169.098193867745	169.098434860375	914.8475	904.486	919.258	4	4	20078.15234375	22661.484375	23982.77734375	22934.408203125	30593.521484375	""	""	"441"
"351"	169.098314076799	169.098124457604	169.098380851939	1248.92	1243.24	1251.91	3	3	10666.107421875	9855.8427734375	11320.130859375	10923.20703125	6259.37890625	""	""	"333"
"352"	170.082575273334	170.082258165317	170.082633955348	586.707	586.706	594.908	3	3	13853.5869140625	11811.55859375	11417.5478515625	14222.8544921875	0	""	""	"467"
"353"	170.99682535893	170.996809329565	170.997147208566	1820.92	1818.89	1823.78	5	5	8575.5556640625	7540.419921875	30207.056640625	31030.595703125	40896.30078125	""	""	"103"
"354"	170.996541710781	170.996476718924	170.996677778362	1554.76	1554.26	1555.93	4	4	12677.677734375	15274.1123046875	18172.072265625	20248.787109375	20933.482421875	""	""	"383"
"355"	170.996691107284	170.996652526105	170.99685331479	1513.32	1496.99	1514.15	5	5	20549.806640625	26331.51171875	29738.72265625	29472.89453125	34419.76171875	""	""	"88"
"356"	170.997050717083	170.996841068705	170.997406752203	1437.54	1435.48	1458.15	5	5	29926.45703125	33499.96875	30329.13671875	40302.1015625	46367.0078125	""	""	"297"
"357"	170.996749404311	170.996573068815	170.996838084851	1743.13	1736.86	1751.29	4	4	7034.10986328125	7168.34912109375	12127.490234375	11147.6298828125	14076.265625	""	""	"108"
"358"	173.009188461837	173.008963545558	173.009307210242	1376.17	1373.98	1380.71	5	5	71602.6484375	63629.390625	61160.31640625	39007.6640625	22389.724609375	""	"[M-H-H20]- 192.026"	"29"
"359"	173.008716451963	173.008618603872	173.008829905608	1444.3	1441.64	1445.74	4	4	37429.73828125	32146.623046875	30942.267578125	38648.62109375	10941.7607421875	""	""	"135"
"360"	173.009097573767	173.008994616522	173.009256445378	1148.465	1146.39	1150.49	4	4	35374.3203125	16610.96875	15777.859375	13053.9755859375	10008.083984375	""	""	"25"
"361"	173.00918593961	173.009060925033	173.009250170911	1288.955	1285.82	1291.9	4	4	47848.53515625	29568.263671875	30055.556640625	22931.13671875	2898.27270507812	""	"[M-H]- 174.017"	"35"
"362"	173.104317998681	173.104186711724	173.104346692532	1759.99	1757.34	1766.06	5	5	115157.5546875	84164.7734375	110400.3984375	96256.3359375	63754.71484375	""	""	"446"
"363"	173.104431785576	173.104306379885	173.1047356543	1851.28	1848.67	1853.1	3	3	6778.97412109375	5205.77783203125	11814.9677734375	10003.431640625	11072.2119140625	""	""	"181"
"364"	174.017102636214	174.017016576639	174.017167871163	1388.66	1388.33	1391.18	3	3	217242.3125	54898	52256.671875	221935.734375	15340.2529296875	""	""	"24"
"365"	174.946990164833	174.94671923433	174.947089153538	1460.615	1459.81	1462.14	4	4	19621.443359375	23695.46875	28079.5859375	26492.861328125	19519.875	""	"[M-H-CO2]- 219.944"	"40"
"366"	174.946935895937	174.946902438106	174.947062746042	1510.78	1507.88	1515.36	3	3	8263.2861328125	9468.5224609375	10193.43359375	12558.7685546875	15358.37109375	""	"[M+Cl]- 139.978"	"88"
"367"	175.025061287785	175.024953982559	175.025139448394	1390.105	1388.33	1390.74	4	4	4306039.5	3301882.75	2602720.75	1732876.375	328523.15625	""	"[M+Cl]- 140.056 [M-H]- 176.032"	"24"
"368"	176.038587695448	176.038585050095	176.038731123806	631.811	625.659	637.961	3	3	6766.26611328125	11937.8896484375	8277.33984375	10471.9091796875	3291.31958007812	""	""	"154"
"369"	179.056180852515	179.056047014032	179.056350289859	1378.08	1376.03	1380.71	5	5	104883.3203125	112016.671875	104805.34375	91067.6328125	89555.4609375	""	"[M-H]- 180.064"	"29"
"370"	179.056099693841	179.055964979217	179.056258687862	1496.96	1495.33	1498.71	5	5	492180.09375	393109.84375	377808.5	310795.25	221471.765625	""	""	"34"
"371"	179.056125580595	179.056036281426	179.056474542924	1172.015	1170.96	1173.19	4	4	28548.865234375	13280.720703125	14839.1328125	10599.5625	7665.201171875	""	""	"30"
"372"	179.056178489223	179.056153408841	179.056191048643	1279.655	1279.43	1282.19	4	4	142738.09375	78648.0625	95093.1171875	83505.0625	24820.0234375	""	"[M-H]- 180.064"	"35"
"373"	179.055942755181	179.055873510493	179.056038496495	1343.14	1341.18	1347.12	4	4	97143.3359375	106155.0078125	91059.9296875	81022.53125	56222.5390625	""	"[M-H+Cl]2- 324.151 [M-2H]2- 360.128"	"60"
"374"	179.056159039369	179.056079676691	179.056265160848	1438.86	1438.86	1441.64	3	3	19403.16796875	14361.6044921875	12873.533203125	12899.400390625	14807.75390625	""	"[M-H-C6H10O5]- 342.116"	"33"
"375"	180.066849882566	180.066688334401	180.066926512712	1246.87	1244.82	1250.97	3	3	568422.4375	510976.9375	428479.03125	355542.59375	217880.90625	""	"[M-H+NH3]- 164.036"	"58"
"376"	181.072093088208	181.072009783918	181.072116875985	1314.39	1310.42	1315.69	5	5	692295	1041607.9375	1334194.25	1817783.875	1235379	""	""	"308"
"377"	182.931319647611	182.930999172054	182.931475071749	248.425	245.775	254.578	4	4	2254.81787109375	4954.47412109375	4057.35864257812	3994.11938476562	5989.90087890625	""	""	"339"
"378"	182.931103172576	182.930995765182	182.931483661729	197.03	193.072	199.221	3	3	2860.86938476562	6649.9814453125	5010.62939453125	3768.66186523438	11445.478515625	""	""	"351"
"379"	182.931181764982	182.930985257981	182.931292905652	141.745	135.667	141.816	3	3	2802.146484375	6134.029296875	4183.40966796875	2984.6162109375	9399.888671875	""	""	"203"
"380"	182.931293718223	182.931064988069	182.931346265748	311.982	305.09	324.284	3	3	1816.33374023438	5202.6171875	3213.77514648438	3474.91064453125	5548.2314453125	""	""	"241"
"381"	183.004858634334	183.004695303245	183.005030298737	1821.33	1818.48	1823.78	5	5	13779.0546875	18837.107421875	25285.361328125	34379.421875	34909.8515625	""	""	"103"
"382"	184.061559364084	184.061317115797	184.061614380957	1435.075	1434.43	1437.54	4	4	15171.16796875	15730.5224609375	19007.5390625	17430.453125	12303.81640625	""	""	"33"
"383"	184.061533393044	184.061406692996	184.061702180237	1060.3	1059.57	1071.57	4	4	10762.662109375	8554.03515625	9407.4921875	12238.8837890625	10619.5185546875	""	"[M-H]- 185.069"	"304"
"384"	184.06174416079	184.061678529024	184.061768324836	1195.61	1195.61	1195.67	3	3	16913.958984375	8530.9716796875	10301.703125	9529.517578125	4339.14990234375	""	"[M+Cl+NaCOOH]- 81.1034 [M-H+NaCOOH]- 117.08"	"49"
"385"	184.061708286712	184.061472759671	184.061717341626	1380.33	1378.08	1382.18	3	3	13950.572265625	11589.453125	13995.75	12531.69140625	8891.939453125	""	"[M-H]- 185.071 [M-H-C6H10O4]- 331.135"	"29"
"386"	184.967881853926	184.967758748309	184.967999720793	1680.545	1677.41	1696.01	4	4	15574.0595703125	14314.7255859375	6116.6552734375	13256.25390625	9942.2802734375	""	""	"50"
"387"	187.060810087803	187.060676767437	187.061158332767	818.574	814.277	834.78	4	4	7948.4921875	10470.4990234375	8853.736328125	9382.7412109375	7892.55615234375	""	"[M+Cl]- 152.095 [M-H]- 188.071"	"31"
"388"	188.939542909014	188.939308569361	188.939707105766	1685.61	1677.41	1696.01	5	5	390370.90625	397544.21875	80504.203125	380572.125	246615.828125	""	"[M-2H+Na]- 167.963"	"50"
"389"	188.981536563185	188.981412426957	188.981595892566	1555.12	1554.26	1559.49	5	5	19489.94140625	12653.42578125	15275.3916015625	11989.6044921875	16837.13671875	""	""	"382"
"390"	189.004024032349	189.003975706169	189.004046050253	1382.41	1380.13	1384.23	3	3	22552.900390625	13303.4345703125	8115.88916015625	5159.6875	3400.19018554688	""	"[M-H-C2H4]- 218.04"	"29"
"391"	189.004086560281	189.004058529055	189.004165154118	1296.07	1295.79	1298.04	3	3	28984.7421875	13114.998046875	10323.8798828125	6555.68310546875	919.902709960938	""	""	"20"
"392"	189.040480563315	189.040453481468	189.040516924223	1089	1087.89	1091.05	3	3	135042.703125	91792.75	86277.140625	75994.1484375	82764.3828125	""	""	"433"
"393"	190.054194386027	190.054108542256	190.054220685407	578.506	578.505	586.707	3	3	1596255.25	1121969.25	965266.6875	10031.6328125	0	""	""	"41"
"394"	191.019820750235	191.019736863284	191.019861383459	1152.55	1150.47	1152.56	5	5	103181.7578125	58867.296875	58444.953125	69607.6953125	76942.328125	""	""	"111"
"395"	191.019985109903	191.01982766802	191.020069991023	1380.13	1378.08	1382.79	5	5	287946.75	225567.671875	234691.703125	206727.953125	49494.06640625	"[13][M]-"	"[M-H]- 192.026"	"29"
"396"	191.01973140083	191.019542355956	191.019906421424	1521.49	1519.28	1522.83	5	5	997356	918888.8125	1124126	1212691.75	390186	"[14][M]-"	""	"47"
"397"	191.019987667089	191.019819934015	191.020026422125	1476.49	1476.49	1480.96	5	5	380501.65625	513746.90625	435520.40625	542938.25	750149	"[15][M]-"	"[M-H-H20]- 210.039"	"4"
"398"	191.019798957399	191.019715237174	191.019920882052	1198.7	1197.38	1199.71	4	4	50252.25390625	23323.37890625	23354.037109375	23463.45703125	15783.6982421875	""	"[M-H-C4H8]- 248.102"	"49"
"399"	191.019691985695	191.019647691307	191.019740794392	912.796	904.486	917.188	5	5	36001.85546875	37232.48046875	31724.3828125	32090.177734375	36666.02734375	""	""	"442"
"400"	191.019797815942	191.019649543106	191.019843367605	1236.19	1235.36	1238.67	4	4	59624.88671875	26653.28125	27084.55859375	24138.357421875	9590.2880859375	""	""	"121"
"401"	191.019862615992	191.019840770149	191.019908504813	1435.075	1434.43	1435.49	4	4	342842.53125	241160.484375	224694.484375	192797.09375	166323.328125	"[16][M]-"	"[M-H+HCOOH]- 146.022"	"33"
"402"	191.019926377075	191.01991241631	191.019980628953	1293.88	1292.31	1295.99	4	4	228143.828125	147751.0625	150250.75	126889.8359375	9284.787109375	"[17][M]-"	"[M-H-H20]- 210.039"	"20"
"403"	191.020104076072	191.020026109286	191.020122265185	1076.7	1062.5	1078.75	5	5	506271.46875	578873.9375	641641.25	667376.625	678041.625	"[18][M]-"	""	"23"
"404"	191.019743833999	191.019708565473	191.01976060939	976.327	974.193	985.496	4	4	55928.94921875	50466.015625	44178.8203125	40196.5703125	59243.734375	""	""	"301"
"405"	191.019681274236	191.019466651221	191.019730847524	815.3025	814.278	829.021	4	4	21849.236328125	31480.974609375	23505.033203125	23767.38671875	27566.505859375	""	""	"293"
"406"	191.019771632268	191.019661778578	191.019832404059	594.907	592.857	599.008	3	3	8819.1015625	9326.607421875	9271.447265625	4401.31591796875	660.777038574219	""	"[M-H]- 192.024"	"8"
"407"	191.019626041295	191.019597927651	191.019673508056	758.922	754.822	758.923	3	3	17971.673828125	19112.3046875	18299.0703125	20524.240234375	24513.591796875	""	""	"407"
"408"	191.019748090089	191.019633180863	191.019755469044	861.432	855.282	879.556	5	5	30504.794921875	33471.7734375	30673.50390625	29311.876953125	48896.97265625	""	""	"445"
"409"	192.023042159903	192.022810185437	192.023097302613	1476.49	1476.49	1480.96	5	5	27027.568359375	36813.921875	30927.845703125	39732.3828125	51133.66015625	"[15][M+1]-"	""	"4"
"410"	192.023205721049	192.022993486917	192.023444922416	1378.91	1378.08	1380.13	4	4	23463.31640625	16289.7138671875	19393.03125	17137.013671875	4161.3857421875	"[13][M+1]-"	""	"29"
"411"	192.022903520234	192.022628592582	192.023242704352	1521.54	1520.42	1522.83	4	4	66066.078125	65399.4453125	73275.171875	80754.9609375	27130.033203125	"[14][M+1]-"	""	"47"
"412"	192.023023719257	192.022790924564	192.023048013032	1435.48	1434.67	1437.54	3	3	24759.99609375	18706.001953125	16701.603515625	13411.974609375	10971.2119140625	"[16][M+1]-"	""	"33"
"413"	192.023391709	192.02334622245	192.023653716487	1294.02	1293.74	1295.99	3	3	18198.34375	11631.509765625	12591.5927734375	9250.693359375	1517.13916015625	"[17][M+1]-"	""	"20"
"414"	192.026963234718	192.023682213646	192.031215138926	1070.87	1060.7	1076.7	4	4	67217.0078125	55849.6640625	52678.015625	42141.08984375	46155.12890625	"[18][M+1]-"	""	"23"
"415"	194.905596432331	194.905552550176	194.905606860656	1647.79	1646.67	1658.9	3	3	13161.5341796875	23431.4453125	30802	36716.71484375	37851.80859375	""	"[M+Cl]- 159.933"	"57"
"416"	194.946630258217	194.946469857398	194.946775908564	1459.81	1458.04	1462.8	5	5	787029.75	636804.6875	623145.6875	546706.25	235671.796875	""	"[M+Cl]- 159.977 [M-H]- 195.954"	"40"
"417"	195.051295683689	195.051054477567	195.051414053604	1316.44	1312.47	1317.7	5	5	1085908.125	1040525.75	1351452	1261338	127592.1796875	"[19][M]-"	""	"307"
"418"	195.050867265311	195.050761849393	195.050927308927	1359.63	1357.58	1364.18	5	5	5532926	4422467	4610341	3992210.5	644804.125	"[20][M]-"	""	"19"
"419"	195.050929398725	195.050753851863	195.050968725654	1436.71	1435.48	1437.54	4	4	228265.28125	174967.6875	236312.046875	174239.1875	74782.4296875	""	"[M-H-C6H10O4]- 342.116"	"33"
"420"	196.055002664161	196.054561259763	196.055290463068	1316.44	1312.47	1319.7	5	5	79580.3515625	76190.609375	97726.5234375	91691.8125	10077.4814453125	"[19][M+1]-"	""	"307"
