""	"mz"	"mzmin"	"mzmax"	"rt"	"rtmin"	"rtmax"	"npeaks"	"other"	"PBQC"	"PQC"	"X010.04006"	"X010.04010.02"	"X010.04029.02"	"X010.10032.02"	"X010.14020.02"	"X010.14021"	"X010.14026.02"	"X010.14055.02"	"X010.20035"	"X010.20059"	"X010.20077"	"X010.20123"	"X010.20131"	"X010.20212"	"X010.20235"	"X010.20251"	"X010.20257"	"X010.20267"	"X010.20269"	"X010.20300"	"X010.20343"	"X010.20352"	"X010.20388"	"X010.20390"	"X010.20462"	"X010.20500"	"X010.20526"	"X010.20560"	"X010.20577"	"X010.20588"	"X010.20607"	"X010.20682"	"X010.20759"	"X010.20797"	"X010.20798"	"X010.20821"	"X010.20839"	"X010.20851"	"X010.20895"	"X010.20896"	"X010.20947"	"X010.20969"	"X010.21002"	"X010.21051"	"X010.21052"	"X010.21057"	"X010.21091"	"X010.21184"	"X010.21195"	"X010.21291"	"X010.21321"	"X010.21352"	"X010.21360"	"X010.21380"	"X010.21426"	"X010.21500"	"X010.21503"	"X010.21531"	"X010.21568"	"X010.21591"	"X010.21672"	"X010.21686"	"X010.21704"	"X010.21707"	"X010.21709"	"X010.21750"	"X010.21764"	"X010.21829"	"X010.21833"	"X010.21835"	"X010.21836"	"X010.21951"	"X010.22007"	"X010.22010"	"X010.22012"	"X010.22031"	"X010.22052"	"X010.22072"	"X010.22159"	"X010.30003"	"X010.30089"	"X010.30104"	"X010.30195"	"X010.30284"	"X010.30334"	"X010.30356"	"X020.04136"	"X020.04148"	"X020.04192"	"X020.04240"	"X020.04314"	"X020.08007.02"	"X020.18008.02"	"X020.50079"	"X020.50106"	"X020.50150"	"X020.52010"	"X020.66040"	"X020.66048"	"X020.66066"	"X020.66096"	"X020.66133"	"X020.66137"	"X020.66138"	"X020.66151"	"X020.66155"	"X020.74039"	"X020.74072"	"X020.74103"	"X020.75002"	"pbQC101"	"pbQC102"	"pbQC103"	"pbQC104"	"pbQC105"	"pbQC106"	"pbQC107"	"pbQC108"	"pbQC109"	"pbQC110"	"pbQC111"	"pbQC112"	"Placenta.QC..102."	"Placenta.QC..103."	"Placenta.QC..105."	"Placenta.QC..106."	"Placenta.QC..107."	"Placenta.QC..108."	"Placenta.QC..109."	"Placenta.QC..110."	"Placenta.QC..111."	"Placenta.QC..112."	"Placenta.QC..113."	"isotopes"	"adduct"	"pcgroup"
"156"	100.040976624376	100.0403911097	100.041476133697	1183.07	1174.87	1205.61	130	109	10	11	38218.39453125	45884.37109375	51308.890625	35570.22265625	15292.9091796875	31649.8203125	29008.96484375	65338.90234375	21915.58984375	46552.921875	40852.5390625	56572.046875	30325.599609375	40918.8984375	70802.4375	26637.25390625	46013.4453125	34374.98828125	29960.7421875	44246.88671875	22970.3046875	20393.4375	41969.625	38718.33984375	57235.8984375	40142.86328125	32869.7890625	29733.603515625	59464.83203125	55352.4296875	40722.765625	16814.607421875	60077.25	51001.80078125	37931.7734375	44256.96875	25612.51953125	57042.171875	72102.0625	60942.6015625	48442.21484375	63757.2109375	31961.2421875	45630.55078125	35162.1328125	44209.45703125	29646.763671875	42323.47265625	29154.109375	38946.6640625	42710.46875	25281.7578125	30199.619140625	44463.578125	34215.35546875	26268.98046875	22251.685546875	30773.26953125	38209.2109375	29093.599609375	33383.73828125	27193.72265625	35223.41796875	19754.521484375	53375.7421875	28744.94140625	63664.74609375	30667.4453125	62672.89453125	34693.1640625	40129.2578125	29223.849609375	25710.365234375	55990.28515625	60118.87890625	22523.27734375	18928.353515625	29905.24609375	24640.080078125	66786.828125	35889.6640625	42218.4296875	23790.044921875	30018.296875	43208.3984375	43568.35546875	38416.10546875	31443.958984375	42913.33203125	28745.65625	32020.17578125	33263.765625	27584.96875	26394.607421875	39915.421875	58134.59375	22158.8125	25694.9140625	43215.80078125	33021.94921875	48724.91796875	35539.33203125	42748.3828125	13736.9873046875	22357.41796875	22021.689453125	36590.09375	59568.38671875	64991.84765625	32827.9375	15846.24609375	21737.09375	21806.240234375	12930.3212890625	17372.970703125	12935.3955078125	10464.244140625	16496.82421875	11283.4541015625	2782.13354492188	13541.3759765625	13189.54296875	64559.4140625	61890.54296875	47584.7578125	43096.70703125	18188.419921875	47150.18359375	51124.7890625	47109.64453125	54619.60546875	53306.98828125	45544.0546875	""	"[M+Cl+NH3]- 48.0451 [M-H+NH3]- 84.0217"	"48"
"157"	100.040895341756	100.040294501877	100.041297771511	1291.755	1281.48	1301.81	94	79	5	10	24820.568359375	12662.7021484375	28020.515625	15456.5849609375	4330.978515625	7410.64453125	20038.783203125	31734.046875	21227.173828125	21981.380859375	19661.130859375	33880.85546875	12900.556640625	34077.515625	33052.97265625	14042.134765625	25679.291015625	15464.6953125	19780.14453125	33550.87109375	6229.89794921875	16518.986328125	21106.470703125	17096.751953125	20481.501953125	22288.833984375	23565.822265625	16315.3037109375	46508.4140625	32982.50390625	22977.908203125	6976.376953125	36200.4453125	35136.29296875	31066.001953125	29148.494140625	16796.794921875	37270.453125	20412.958984375	40350.1484375	29834.185546875	18801.572265625	25566.330078125	40854.921875	25884.4140625	21840.234375	6748.5712890625	15120.1162109375	23664.830078125	26590.41796875	26790.37890625	9792.92578125	13722.048828125	21977.2421875	24599.341796875	10400.87109375	14276.259765625	17207.919921875	22882.39453125	5610.8544921875	27124.599609375	22521.1796875	12681.408203125	7948.6787109375	31913.76171875	9263.962890625	26141.802734375	10984.7548828125	43999.78125	19237.05859375	18554.9921875	25367.333984375	14315.0107421875	45812.76953125	29893.51171875	15869.8154296875	14538.6689453125	18010.689453125	7495.12646484375	28348.515625	20074.05859375	14146.8193359375	15667.845703125	16463.48828125	13485.1572265625	28468.818359375	17874.62109375	14145.369140625	40007.38671875	11913.611328125	17784.279296875	27908.140625	21905.517578125	8916.724609375	23289.14453125	43806.890625	10120.51953125	12070.6533203125	21802.751953125	9564.7763671875	36895.984375	10277.017578125	31546.037109375	5626.04248046875	8733.310546875	12496.1689453125	28226.28515625	20927.880859375	42147.38671875	12831.490234375	6252.61865234375	14200.1611328125	10267.0263671875	11050.3251953125	9213.947265625	5740.4111328125	4347.9755859375	3686.91186523438	4428.74658203125	7630.85205078125	5002.90966796875	4260.87841796875	25695.33203125	18980.44140625	16780.7109375	15725.0263671875	5161.27001953125	37155.31640625	37936.03125	34918.33984375	26862.314453125	25066.953125	26158.42578125	""	"[M-H-COCH2]- 143.059"	"165"
"158"	100.040659453894	100.040248578595	100.041385815931	1341.005	1334.89	1348.79	38	32	0	6	11448.296875	7698.08935546875	4950.74609375	8151.546875	9288.1533203125	7119.3388671875	7623.95654296875	4365.50390625	7931.458984375	6598.439453125	5802.63720703125	4818.6142578125	9526.4921875	7845.142578125	11647.5732421875	3362.6708984375	6355.69873046875	7198.0615234375	2398.1220703125	10182.109375	10251.2802734375	4244.91064453125	6407.29541015625	6868.001953125	10111.275390625	6631.27978515625	8805.3095703125	6861.6953125	6518.67138671875	7246.4580078125	9533.4716796875	5237.83447265625	4507.05615234375	4156.12451171875	7501.42236328125	7594.4140625	6309.28662109375	5909.6142578125	11457.0146484375	5915.25146484375	5183.40234375	8853.041015625	4857.92626953125	6325.931640625	10122.6943359375	5921.55126953125	7001.265625	5971.2138671875	9093.3173828125	4381.099609375	4664.45166015625	7175.16552734375	6568.27880859375	4668.4287109375	8392.1884765625	6783.75732421875	4250.54248046875	6413.0595703125	7894.36572265625	9700.8671875	14689.4140625	5873.9296875	10431.0595703125	2881.56713867188	4716.576171875	8827.5849609375	10267.6953125	5298.57177734375	10425.69921875	2101.45190429688	8002.798828125	5535.98486328125	3497.50219726562	4848.9384765625	12471.2158203125	3351.75073242188	4991.0947265625	6377.27294921875	6264.8798828125	9541.96875	5883.45361328125	9999.59375	7654.63916015625	2566.96508789062	7703.57177734375	4040.18139648438	8109.46484375	7397.796875	4406.048828125	6193.0185546875	2817.7861328125	4246.2998046875	5484.0390625	5980.8388671875	4393.5732421875	6312.185546875	4075.15087890625	6305.84033203125	6885.14794921875	10430.6953125	7527.32177734375	7207.48779296875	5984.22265625	3034.65576171875	4771.62548828125	2056.603515625	4471.59326171875	7561.94921875	6346.0732421875	7397.0400390625	5331.0302734375	3524.32446289062	2057.12426757812	1958.14318847656	2423.93359375	1831.99401855469	1293.41638183594	1167.88000488281	2202.44506835938	4221.77880859375	2336.86010742188	2039.59533691406	9682.5205078125	10268.7451171875	7865.435546875	7401.6484375	7090.400390625	8006.57373046875	6070.2958984375	5373.59033203125	8211.7587890625	7657.17578125	4842.775390625	""	""	"5"
"159"	100.985811436038	100.985566007627	100.986013697705	1699.72	1687.37	1740.39	132	109	12	11	192416.21875	175955.65625	170752.34375	175576.90625	211719.3125	149754.796875	204071.65625	191480.71875	212619.453125	29999.90234375	142497.5625	183477.484375	167392.453125	204894.984375	188455.75	162491.765625	141219.234375	178974.140625	179860.453125	36019.95703125	110910.4453125	213781.703125	38059.0546875	178971.421875	218881.625	190452.46875	207697.953125	223251.15625	216189.546875	218923.984375	203630.078125	3117.34765625	225788	210841.796875	214770.796875	175976.46875	29584.921875	207751.828125	223825.890625	105713.125	206308.0625	221694.140625	198182.390625	218289.84375	221827.265625	185598.5	214283.125	185331.34375	220822.375	36417.48828125	197051.375	205971.734375	213636.671875	190214.6875	212947.8125	209011.203125	205924.734375	134110.09375	211227.921875	197259.359375	216971.65625	212836.890625	224070.84375	186968.78125	191106.46875	132859.015625	224543.90625	173990.546875	196504.28125	210962.578125	200005.484375	202694.3125	218222.578125	208167.078125	192039.4375	175087.625	179581.890625	128271.734375	209016.0625	184473.078125	178743.359375	173245.0625	194203	174917.984375	174970.4375	105738.5078125	226097.4375	121305.328125	213464.234375	169033.546875	198437.125	222548.140625	182175.34375	189245.578125	212546.21875	219273.59375	194583.890625	185080.421875	33058.3984375	155940.140625	109765.34375	176883.140625	108015.8203125	147345.546875	216183.875	107421.71875	196421.453125	219190.96875	197767.265625	163887.40625	23881.08203125	204878.6875	188658.9375	196563.421875	169974.96875	204165.390625	228389.265625	204691.9375	216629.8125	217952.578125	195315.609375	165009.625	211937.15625	212242.75	193959.546875	138361.0625	158333.109375	213042.796875	215856.8125	207155.140625	220046.984375	198507.140625	210312.03125	""	""	"47"
"160"	101.024803783563	101.024419588452	101.025348932049	1287.675	1283.53	1310.06	130	108	11	11	100019.5	177672.71875	148785.046875	146064.890625	127073.25	73285.3671875	123801	182465.171875	124021.3515625	132071.828125	84556.984375	181293.859375	264552.34375	202090.109375	261731.9375	73435.6796875	111460.8203125	99754.2421875	88770.328125	149172.46875	97775.0625	80252.5	184936.78125	101971.6328125	150009.46875	136217.171875	161124.0625	180352.9375	220451	180579.71875	141110.796875	77581.0859375	155671.875	129948.390625	192808.21875	153624.21875	74363.6015625	220125.15625	236597.265625	209772.59375	160201.140625	129612.609375	136683.4375	179088.453125	201766.234375	111595.4296875	153896.796875	95462.7578125	127377.0859375	125090.7421875	128180.796875	133822.90625	149963.34375	101754.6640625	190201.359375	83731.484375	78418.859375	105536.328125	166477.421875	138706.84375	164617.65625	133535.375	171602.15625	84430.21875	167792.640625	102730.015625	259218.515625	109828.65625	284628.9375	78710.4921875	163036.015625	107782.5859375	134996.921875	233541.375	124117.9453125	89942.25	108880.5546875	113748.40625	121474.2421875	184119.171875	103362.46875	137148.640625	86321.9453125	116919.90625	110606.8515625	187612.078125	137819.65625	124804.96875	114130.6640625	137358.953125	77612.0625	141717.515625	92773.5859375	131029.171875	163304.3125	150163.078125	64159.96875	83345.2109375	92309.1640625	211614.53125	182104.234375	114961.84375	167787.734375	38723.765625	100166.2890625	49735.83203125	131805.390625	137164.0625	201462.328125	72868.9296875	79948.578125	75790.265625	63444.93359375	53302.5078125	44611.37890625	32614.76953125	26272.9296875	24491.705078125	22731.869140625	6370.5634765625	29159.439453125	27158.421875	181607.671875	167447.578125	128060.6953125	117813.4921875	105571.0546875	164087.109375	157493.796875	168615.546875	167110.84375	139309.09375	95715.2890625	""	""	"255"
"161"	101.024597660385	101.024266379148	101.025084121724	1464.59	1445.05	1472.17	107	89	10	8	36427.3203125	46267.59765625	54731.1953125	41492.6953125	43590.68359375	39157.859375	35974.90625	53733.69140625	37606.09765625	38121.21484375	34641.703125	43632.31640625	55766.3125	53126.5078125	63495.78125	26592.32421875	48820.46484375	38721.48828125	34285.05859375	51862.01953125	15546.20703125	26772.484375	52561.87890625	38618.65234375	70503.4453125	55164.8125	36927.78125	62199.3515625	58410.22265625	45494.26171875	46639.765625	34414.25	63238.57421875	70687.21875	48753.78515625	48322.65625	32939.18359375	61761.6171875	67931.8671875	61788.4375	44260.88671875	47647.8203125	40917.2421875	51464.28125	46895.16796875	43663.51953125	59469.05859375	32853.98046875	42457.09765625	62704.8984375	41126.68359375	37125.8828125	50567.3125	42850.2578125	35733.18359375	36006.77734375	37276.25	31866.671875	45835.046875	47729.1953125	45666.83203125	37186.171875	62524.625	30057.896484375	62985.8359375	32029.662109375	50049.078125	38470.5546875	56684.8359375	50974.31640625	49786.1640625	34837.7109375	31680.435546875	81546.078125	56657.40234375	33558.9921875	25196.111328125	40763.578125	42551.21875	59992.38671875	41498.86328125	33353.98046875	34730.92578125	44385.89453125	41390.65234375	65695.3203125	42484.2421875	47966.06640625	56008.48828125	37783.33984375	46694.92578125	39300.1484375	44439.74609375	34105.76171875	52168.8359375	51311.91796875	18783.740234375	42998.03125	49861.9609375	54963.6875	39608.15625	40826.390625	43264.6953125	19493.4375	24307.296875	24078.048828125	63210.08984375	50897.34765625	53021.70703125	34921.03125	27022.77734375	27677.015625	27907.921875	26130.638671875	21588.91015625	16406.0625	16242.80859375	14140.8828125	15244.42578125	17851.103515625	16491.80078125	15361.935546875	54642.4765625	57506.34375	40091.90625	45691.76953125	44343.73046875	56188.8125	55664.23046875	63480.953125	70678.4765625	61055.078125	44944.40625	""	"[M-H]- 102.032"	"21"
"162"	101.024819492441	101.024411608885	101.02534947427	1415.09	1402.61	1425.63	109	91	10	8	55014.16015625	81527.8203125	64504.203125	66670.7734375	68149	39083.16796875	48018.90625	72459.078125	48373.2421875	70487.5703125	38249.05859375	54158.1484375	70878.671875	63894.2578125	92704.5390625	32521.953125	57993.33984375	88098.21875	59063.86328125	61019.75	54749.734375	31115.861328125	65572.4375	81042.1015625	72652.1875	76216.78125	58726.73828125	73964.984375	75004.9296875	51451.98046875	55094.46875	61587.60546875	72855.7421875	78244.140625	53231.7734375	49572.96875	64496.96875	80713.3046875	95893.5390625	48174.30078125	52645.85546875	75366.1328125	45109.80859375	57319.9921875	65415.7421875	98783.3359375	69550.625	51208.53515625	61130.05078125	89115.703125	59316.9765625	70527.171875	65963.296875	70118.3515625	52601.1171875	54393.58203125	58981.53515625	42355.8515625	55014.6015625	73339.3046875	78749.4296875	30101.142578125	68849.6015625	44272.43359375	68028.59375	60601.07421875	63271.47265625	71897.9375	70769.359375	44377.22265625	82041.6796875	48006.5859375	52931.3671875	111306.46875	76500.7578125	63710.08203125	41010.8671875	69045.8046875	53499.12890625	82684.890625	53327.23828125	38159.18359375	50138.65234375	53016.82421875	71959.390625	57984.484375	50087.0625	76784.0078125	73252.890625	78135.2890625	52898.96875	50252.76953125	49656.92578125	66690.9765625	29096.603515625	58210.328125	29836.4609375	46173.90625	73995.125	75712.7890625	43858.734375	77529.46875	64744.7890625	32954.6640625	41457.359375	26371.134765625	63294.28125	59945.74609375	50574.390625	63204.59765625	45290.3984375	49330.9296875	58860.5625	53832.7265625	52660.8515625	46956.33984375	41898.98046875	30668.625	45517.6015625	26392.09765625	45984.12890625	43965.41015625	78458.265625	79274.6796875	61552.71484375	82345.1640625	93875.2578125	62076.4453125	68748.5859375	86774.703125	87721.640625	75257.375	83289.3984375	""	""	"26"
"163"	101.025027110462	101.024498682923	101.025562302511	1185.12	1174.87	1207.66	112	93	8	11	27886.392578125	31521.65625	41935.08203125	28480.232421875	16546.1875	24177.830078125	23228.81640625	44549.078125	18851.69140625	32102.798828125	26805.6328125	36863.08984375	25762.962890625	28257.693359375	50112.33984375	18934.208984375	35409.453125	26113.265625	23128.85546875	33063.60546875	19332.7109375	15252.7568359375	30769.162109375	29911.3984375	40708.28515625	32059.53515625	26430.232421875	24504.37890625	43135.33203125	41953.63671875	32329.78125	14704.138671875	45371.0234375	37933.359375	28382.4453125	33260.18359375	21080.044921875	42288.66796875	50903.2578125	41353.0546875	33701.50390625	46822.09375	24216.01953125	38508.98828125	26535.85546875	33227.1015625	21958.904296875	28954.685546875	22678.26171875	27162.900390625	32866.2109375	20916.640625	23058.833984375	31289.220703125	23717.19921875	23170.337890625	18252.716796875	23810.046875	29229.234375	26449.703125	30740.970703125	22904.130859375	30449.48046875	18332.841796875	39978.2421875	24721.529296875	44371.515625	30502.041015625	46603.19140625	27128.669921875	30642.158203125	23952.990234375	22973.439453125	43644.4375	36734.30078125	19121.984375	14641.365234375	20511.52734375	18332.1484375	49659.203125	31721.951171875	32261.236328125	16250.373046875	21736.509765625	36308.421875	31534	29850.677734375	26548.150390625	33188.45703125	20604.951171875	24957.224609375	22927.314453125	22221.767578125	25097.90234375	35971.734375	39596.2421875	16745.50390625	20011.482421875	34143.703125	30070.494140625	32072.548828125	30361.5703125	32338.212890625	11228.220703125	22782.81640625	18206.109375	25937.298828125	39824.203125	44381.15625	24963.34765625	13026.0087890625	17663.59765625	17042.08203125	12144.1865234375	12973.9462890625	9458.2255859375	7934.8603515625	10892.6943359375	7154.09423828125	5282.28271484375	9978.453125	9014.0849609375	45868.83203125	41518.87109375	37405.2734375	33448.59375	19719.994140625	34791.6640625	35148.53125	36917.51171875	39623.765625	39301.7734375	32087.732421875	""	"[M-H-C6H10O4]- 248.098"	"48"
"164"	101.024494284967	101.024266123109	101.024841467964	1498.54	1488.75	1507.39	81	66	8	7	15500.94140625	22579.98046875	24204.919921875	17616.0546875	24165.78515625	23594.99609375	22903.720703125	55504.92578125	29664.888671875	34289.33203125	37004.90234375	39186.46484375	45399.1640625	32913.59375	31897.0078125	19581.0234375	28314.453125	24954.732421875	28183.212890625	21380.697265625	17045.470703125	26919.466796875	28689.828125	23635.39453125	33829.01171875	26815.00390625	18812.279296875	23910.90625	34929.38671875	24186.556640625	32035.474609375	29633.255859375	42198.19140625	43775.51171875	35225.3359375	26778.32421875	18351.162109375	71998.65625	47941.18359375	34986.44921875	74077.0390625	54262.765625	18147.01171875	44095.34765625	44168.11328125	31286.60546875	31487.546875	16358.1748046875	20543.359375	41729.140625	35569.6484375	27266.25390625	39615.59375	25600.404296875	28885.17578125	20843.12890625	15740.5009765625	19605.85546875	47146.50390625	39105.40625	33374.8515625	20822.650390625	22890.150390625	16665.462890625	54268.88671875	19927.294921875	47518.94921875	23810.04296875	60025.03125	35651.0859375	29250.126953125	21123.759765625	24369.884765625	73768.3125	28521.23046875	13768.64453125	28075.55078125	30201.279296875	33381.91015625	25335.263671875	34855.53515625	40442.2578125	23582.548828125	36965.11328125	24357.775390625	28536.2578125	17091.353515625	52691.80859375	34252.48046875	17767.9921875	24462.302734375	18908.9296875	26936.1875	28402.935546875	18199.947265625	24076.056640625	14692.28515625	25833.3203125	42699.9765625	31047.734375	38478.05859375	22370.34375	51212.67578125	8113.19287109375	25534.439453125	16368.140625	34253.5078125	26427.810546875	28688.896484375	21281.185546875	15792.6142578125	16422.083984375	17169.96484375	15323.5205078125	16729.76953125	15817.4482421875	20172.576171875	26019.02734375	21859.638671875	37401.8046875	19449.82421875	28682.09375	31473.95703125	25334.314453125	25234.298828125	20212.595703125	21934.892578125	26330.2890625	26421.73046875	29506.158203125	26547.64453125	27773.802734375	28475.005859375	""	""	"185"
"165"	101.024906486364	101.024363620233	101.025454716749	1369.64	1359.4	1383.85	101	80	11	10	40177.953125	39167.7890625	67949.640625	41493.3984375	51756.6796875	28972.052734375	45753.3125	68890.6875	40822.1953125	55565.61328125	65060.4453125	95008.6953125	59837.4296875	52071.15234375	64641.93359375	55800.36328125	58893.26171875	37235.73828125	47535.2890625	65023.30078125	47989.58203125	33467.71484375	52364.9375	53849.63671875	55794.78515625	59551.421875	60095.125	49231.81640625	80536.0234375	45237.73828125	35815.69140625	28092.16015625	61410.3125	57154.62109375	52527.3203125	50218.6484375	38105.94921875	65250.02734375	71398.4140625	59419.75390625	56895.19921875	56638.4765625	48012.73046875	59327.87109375	59669.015625	78197.96875	48372.328125	60434.4609375	62400.5546875	77408.953125	53817.93359375	50585.84765625	76585.2265625	77370.828125	66164.71875	45964.8984375	56033.515625	46363.640625	45736.82421875	50845.59765625	72881.5625	34510.9375	49406.37890625	28579.525390625	49172.2421875	41166.0546875	56534.296875	29809.947265625	57814.19140625	45710.2109375	75423.8515625	59962.52734375	57615.94921875	85547.390625	57992.5546875	54894.33203125	32580.15625	50056.23828125	42624.01953125	86543.203125	86294.546875	28903.796875	33356.23046875	63226.69140625	58902.109375	47237.94140625	43103.57421875	67052.1640625	68931.234375	54972.875	61743.859375	54683.24609375	44663.6796875	30323.90234375	109616.671875	56313.140625	52096.296875	38892.765625	50051.21484375	55168.62890625	44627.35546875	35956.62890625	63515.75	33464.66796875	33297.359375	32890.12890625	54743.6328125	52154.78515625	47580.94140625	34872.78515625	40852.234375	62948.41015625	61648.75390625	46406.9765625	39492.1171875	41221.68359375	33925.80078125	17729.943359375	36500.27734375	14544.572265625	37146.39453125	32718.244140625	58815.98046875	52048.26171875	41444.28125	56086.03125	37279.015625	60725.2734375	65725.1171875	62138.8515625	64820.4140625	57495.4296875	68880.09375	""	""	"287"
"166"	102.056368165857	102.055952669792	102.056877803222	1430.36	1425.97	1447.12	132	109	12	11	244120.875	269810	262266.96875	239589.328125	283409.65625	226398.109375	229063.765625	212320.03125	177772.21875	230320.359375	181107.46875	239196.625	288016.21875	266605.15625	297004.4375	139702.96875	235699.171875	281053.34375	216958.59375	282686.78125	214212.140625	176767.640625	275073.78125	230037.578125	346482.6875	251289.28125	281701.5625	245949.71875	301485.21875	266096.75	260013.34375	197196.109375	295391.46875	276842.59375	276096.3125	244579.78125	180503.6875	250755.6875	342347.6875	224672.5	210175.75	299545.09375	237191.71875	266268.625	284967.8125	251244.140625	228701.609375	275342	259662.0625	289219.59375	182342.734375	291123.46875	248759.40625	233628.546875	241383.703125	258574.28125	192970.421875	243397.25	192898.6875	314649.65625	303380.59375	236918.0625	321683.96875	215573.703125	274578.8125	191974.546875	258582.40625	219112.21875	250615.65625	217716.6875	209821.53125	175559.0625	247269.25	268016.875	250443.171875	159294.234375	148766.375	207568.015625	220575.53125	285194.3125	192819.921875	251059.5	197474.9375	178639.140625	236703.046875	233215.078125	211196.828125	202385.546875	280816.75	204332.25	159001.109375	176008.75	208565.0625	209125.703125	253545.171875	265969.25	124490.1484375	212718.4375	307453.84375	352989.875	256088.578125	254679.140625	288772.46875	118086.8359375	223349.109375	166050.84375	240849.25	229252.890625	254876.8125	198748.390625	151486.921875	146840.3125	156397.46875	149985.125	146407.953125	122410.1640625	109369.015625	102112.96875	107761.1015625	55692.578125	109652.828125	113654.65625	299773.15625	272371.3125	245142.9375	245385.6875	234290.625	279531.9375	269361.625	278917.34375	303025.46875	282989.84375	271397.65625	""	"[M-H-CO2]- 147.055"	"193"
"167"	102.056254480377	102.055739616268	102.056853716265	1329	1322.48	1350	111	95	6	10	14280.75390625	22459.81640625	22292.900390625	17481.771484375	36899.6953125	13087.7109375	21352.509765625	20817.837890625	20026.0078125	6617.21875	10425.2275390625	31609.123046875	46933.4140625	26055.537109375	34609.578125	5290.44970703125	10875.7509765625	19507.033203125	20487.42578125	12065.673828125	15408.583984375	13749.2470703125	23727.861328125	12708.107421875	56045.53125	20598.193359375	25816.2578125	27755.515625	25056.6953125	15441.1552734375	12491.7783203125	9342.4853515625	28852.259765625	29435.455078125	27452.826171875	31354.021484375	15695.009765625	25879.966796875	40346.22265625	14768.302734375	20232.154296875	21673.755859375	26719.453125	35822.1796875	23315.193359375	14152.9306640625	20917.755859375	24531.951171875	30122.5078125	11823.125	9129.755859375	21995.95703125	33476.47265625	15847.1083984375	24788.22265625	29817.529296875	12425.958984375	11784.5107421875	16468.611328125	22004.326171875	24750.36328125	21591.931640625	39711.29296875	13671.8427734375	27822.333984375	10988.5458984375	36444.86328125	17671.962890625	25212.369140625	11328.8037109375	19844.0703125	11513.1005859375	12059.751953125	28515.666015625	21114.087890625	7697.865234375	17713.06640625	17763.001953125	18923.974609375	18043.484375	17870.64453125	31256.736328125	15135.9052734375	20204.80859375	18995.58984375	21507.283203125	22855.384765625	9263.279296875	43414.44921875	30152.224609375	8363.232421875	14270.8154296875	13734.302734375	15717.4052734375	25974.82421875	20626.607421875	15645.521484375	11252.1025390625	21233.66015625	30782.703125	20735.87890625	16169.552734375	24401.04296875	9117.9462890625	11236.8115234375	8442.8076171875	16146.0732421875	19065.09765625	29394.916015625	16029.990234375	10455.9482421875	8337.3642578125	8254.880859375	8925.623046875	8034.1748046875	7726.87744140625	7025.8359375	8168.28955078125	6799.46240234375	3432.86181640625	7185.30322265625	8284.4501953125	24809.419921875	22141.40625	20466.46484375	16372.4052734375	16472.16796875	28582.900390625	27154.720703125	27581.861328125	25565.642578125	24201.298828125	17324.669921875	""	""	"241"
"168"	103.003757160094	103.003280675818	103.004400999951	1488.9	1484.42	1492.44	127	105	12	10	22839.6640625	29021.990234375	43449.78125	31107.43359375	36207.7421875	25258.736328125	32814.6796875	36572.1171875	41363.78125	29508.720703125	32723.923828125	25079.78125	33352.50390625	32910.22265625	25523.453125	46061.3125	23784.173828125	51721.52734375	50338.4375	32611.58203125	47073.69140625	47569.8125	46535.81640625	25075.044921875	24230.9921875	46131.578125	32075.6015625	30866.75	35224.08984375	31816.16015625	28132.787109375	30877.486328125	34197.19140625	31233.15625	33435.234375	32348.763671875	27083.173828125	38209.5078125	44884.0703125	36947.21484375	39434.87109375	25760.169921875	30389.810546875	36370.61328125	30818.6328125	52554.4140625	33238.6015625	25117.921875	32153.119140625	45563.34375	41764.2265625	39754.47265625	37898.01953125	27821.759765625	28512.0390625	40089.9375	26648.716796875	26709.900390625	43235.0703125	20564.70703125	34221.84375	36210.34765625	28965.3046875	26737.857421875	44596.4453125	29885.59765625	21125.025390625	24008.33984375	31094.796875	47635.7421875	44602.546875	40595.16796875	38164.35546875	33345.140625	32132.578125	26085.3203125	24901.759765625	23814.484375	41160.671875	23990.017578125	27301.158203125	24718.59765625	30120.59765625	49061.234375	23607.02734375	38259.296875	25674.478515625	24615.75	40281.41015625	28059.431640625	46208.91796875	38407.4375	42566.4296875	23890.470703125	38321.95703125	31647.62890625	29559.177734375	30188.912109375	24656.1015625	21532.103515625	38182.06640625	27555.640625	41249.23828125	26524.783203125	33612.30859375	42319.12890625	39183.32421875	32460.416015625	40772.71875	32299.431640625	28430.953125	30594.365234375	36235.3671875	38041.625	35989.24609375	38232.39453125	44568.46484375	42406.63671875	47819.515625	63679.46875	62127.109375	61576.5	39902.015625	37091.4453125	34019.11328125	32919.6796875	41969.9453125	74117.5625	38724.4609375	36873.91015625	37064.43359375	42869.76953125	44544.5546875	""	""	"359"
